Solver,Model,Name, NumTargetPlates, SizeTargetPlates, NumSourcePlates, NumCombinations,SolutionTime,IsTimeout,TotalTime, NbSwaps
cpsat_config,II_A,multiplate_dzn_files/multiplate_t2_w2_s2_4.dzn,2,2,2,4,0.27,false,0.27,2
cpsat_config,II_B,multiplate_dzn_files/multiplate_t2_w2_s2_4.dzn,2,2,2,4,0.28,false,0.28,2
cpsat_config,III_A,multiplate_dzn_files/multiplate_t2_w2_s2_4.dzn,2,2,2,4,0.26,false,0.26,2
cpsat_config,III_B,multiplate_dzn_files/multiplate_t2_w2_s2_4.dzn,2,2,2,4,0.28,false,0.28,2
cpsat_config,I_A,multiplate_dzn_files/multiplate_t2_w2_s2_5.dzn,2,2,2,4,0.26,false,0.26,2
cpsat_config,I_B,multiplate_dzn_files/multiplate_t2_w2_s2_5.dzn,2,2,2,4,0.28,false,0.28,2
cpsat_config,II_A,multiplate_dzn_files/multiplate_t2_w2_s2_5.dzn,2,2,2,4,0.27,false,0.27,2
cpsat_config,II_B,multiplate_dzn_files/multiplate_t2_w2_s2_5.dzn,2,2,2,4,0.28,false,0.28,2
cpsat_config,III_A,multiplate_dzn_files/multiplate_t2_w2_s2_5.dzn,2,2,2,4,0.27,false,0.27,2
cpsat_config,III_B,multiplate_dzn_files/multiplate_t2_w2_s2_5.dzn,2,2,2,4,0.27,false,0.27,2
cpsat_config,I_A,multiplate_dzn_files/multiplate_t2_w2_s2_6.dzn,2,2,2,4,0.26,false,0.26,2
cpsat_config,I_B,multiplate_dzn_files/multiplate_t2_w2_s2_6.dzn,2,2,2,4,0.28,false,0.28,2
cpsat_config,II_A,multiplate_dzn_files/multiplate_t2_w2_s2_6.dzn,2,2,2,4,0.26,false,0.26,2
cpsat_config,II_B,multiplate_dzn_files/multiplate_t2_w2_s2_6.dzn,2,2,2,4,0.28,false,0.28,2
cpsat_config,III_A,multiplate_dzn_files/multiplate_t2_w2_s2_6.dzn,2,2,2,4,0.27,false,0.27,2
cpsat_config,III_B,multiplate_dzn_files/multiplate_t2_w2_s2_6.dzn,2,2,2,4,0.29,false,0.29,2
cpsat_config,I_A,multiplate_dzn_files/multiplate_t2_w2_s2_7.dzn,2,2,2,4,0.26,false,0.26,2
cpsat_config,I_B,multiplate_dzn_files/multiplate_t2_w2_s2_7.dzn,2,2,2,4,0.29,false,0.29,2
cpsat_config,II_A,multiplate_dzn_files/multiplate_t2_w2_s2_7.dzn,2,2,2,4,0.28,false,0.28,2
cpsat_config,II_B,multiplate_dzn_files/multiplate_t2_w2_s2_7.dzn,2,2,2,4,0.28,false,0.28,2
cpsat_config,III_A,multiplate_dzn_files/multiplate_t2_w2_s2_7.dzn,2,2,2,4,0.27,false,0.27,2
cpsat_config,III_B,multiplate_dzn_files/multiplate_t2_w2_s2_7.dzn,2,2,2,4,0.28,false,0.28,2
cpsat_config,I_A,multiplate_dzn_files/multiplate_t2_w2_s2_8.dzn,2,2,2,4,0.27,false,0.27,2
cpsat_config,I_B,multiplate_dzn_files/multiplate_t2_w2_s2_8.dzn,2,2,2,4,0.28,false,0.28,2
cpsat_config,II_A,multiplate_dzn_files/multiplate_t2_w2_s2_8.dzn,2,2,2,4,0.27,false,0.27,2
cpsat_config,II_B,multiplate_dzn_files/multiplate_t2_w2_s2_8.dzn,2,2,2,4,0.27,false,0.27,2
cpsat_config,III_A,multiplate_dzn_files/multiplate_t2_w2_s2_8.dzn,2,2,2,4,0.27,false,0.27,2
cpsat_config,III_B,multiplate_dzn_files/multiplate_t2_w2_s2_8.dzn,2,2,2,4,0.28,false,0.28,2
cpsat_config,I_A,multiplate_dzn_files/multiplate_t2_w2_s2_9.dzn,2,2,2,4,0.27,false,0.27,3
cpsat_config,I_B,multiplate_dzn_files/multiplate_t2_w2_s2_9.dzn,2,2,2,4,0.28,false,0.28,3
cpsat_config,II_A,multiplate_dzn_files/multiplate_t2_w2_s2_9.dzn,2,2,2,4,0.29,false,0.29,3
cpsat_config,II_B,multiplate_dzn_files/multiplate_t2_w2_s2_9.dzn,2,2,2,4,0.28,false,0.28,3
cpsat_config,III_A,multiplate_dzn_files/multiplate_t2_w2_s2_9.dzn,2,2,2,4,0.26,false,0.26,3
cpsat_config,III_B,multiplate_dzn_files/multiplate_t2_w2_s2_9.dzn,2,2,2,4,0.31,false,0.31,3
cpsat_config,I_A,multiplate_dzn_files/multiplate_t2_w2_s5_0.dzn,2,2,5,4,0.26,false,0.26,5
cpsat_config,I_B,multiplate_dzn_files/multiplate_t2_w2_s5_0.dzn,2,2,5,4,0.31,false,0.31,5
cpsat_config,II_A,multiplate_dzn_files/multiplate_t2_w2_s5_0.dzn,2,2,5,4,0.27,false,0.27,5
cpsat_config,II_B,multiplate_dzn_files/multiplate_t2_w2_s5_0.dzn,2,2,5,4,0.30,false,0.30,5
cpsat_config,III_A,multiplate_dzn_files/multiplate_t2_w2_s5_0.dzn,2,2,5,4,0.28,false,0.28,5
cpsat_config,III_B,multiplate_dzn_files/multiplate_t2_w2_s5_0.dzn,2,2,5,4,0.30,false,0.30,5
cpsat_config,I_A,multiplate_dzn_files/multiplate_t2_w2_s5_1.dzn,2,2,5,4,0.27,false,0.27,7
cpsat_config,I_B,multiplate_dzn_files/multiplate_t2_w2_s5_1.dzn,2,2,5,4,0.30,false,0.30,7
cpsat_config,II_A,multiplate_dzn_files/multiplate_t2_w2_s5_1.dzn,2,2,5,4,0.28,false,0.28,7
cpsat_config,II_B,multiplate_dzn_files/multiplate_t2_w2_s5_1.dzn,2,2,5,4,0.30,false,0.30,7
cpsat_config,III_A,multiplate_dzn_files/multiplate_t2_w2_s5_1.dzn,2,2,5,4,0.28,false,0.28,7
cpsat_config,III_B,multiplate_dzn_files/multiplate_t2_w2_s5_1.dzn,2,2,5,4,0.30,false,0.30,7
cpsat_config,I_A,multiplate_dzn_files/multiplate_t2_w2_s5_2.dzn,2,2,5,4,0.28,false,0.28,7
cpsat_config,I_B,multiplate_dzn_files/multiplate_t2_w2_s5_2.dzn,2,2,5,4,0.31,false,0.31,7
cpsat_config,II_A,multiplate_dzn_files/multiplate_t2_w2_s5_2.dzn,2,2,5,4,0.27,false,0.27,7
cpsat_config,II_B,multiplate_dzn_files/multiplate_t2_w2_s5_2.dzn,2,2,5,4,0.31,false,0.31,7
cpsat_config,III_A,multiplate_dzn_files/multiplate_t2_w2_s5_2.dzn,2,2,5,4,0.27,false,0.27,7
cpsat_config,III_B,multiplate_dzn_files/multiplate_t2_w2_s5_2.dzn,2,2,5,4,0.31,false,0.31,7
cpsat_config,I_A,multiplate_dzn_files/multiplate_t2_w2_s5_3.dzn,2,2,5,4,0.27,false,0.27,7
cpsat_config,I_B,multiplate_dzn_files/multiplate_t2_w2_s5_3.dzn,2,2,5,4,0.30,false,0.30,7
cpsat_config,II_A,multiplate_dzn_files/multiplate_t2_w2_s5_3.dzn,2,2,5,4,0.27,false,0.27,7
cpsat_config,II_B,multiplate_dzn_files/multiplate_t2_w2_s5_3.dzn,2,2,5,4,0.31,false,0.31,7
cpsat_config,III_A,multiplate_dzn_files/multiplate_t2_w2_s5_3.dzn,2,2,5,4,0.27,false,0.27,7
cpsat_config,III_B,multiplate_dzn_files/multiplate_t2_w2_s5_3.dzn,2,2,5,4,0.30,false,0.30,7
cpsat_config,I_A,multiplate_dzn_files/multiplate_t2_w2_s5_4.dzn,2,2,5,4,0.27,false,0.27,6
cpsat_config,I_B,multiplate_dzn_files/multiplate_t2_w2_s5_4.dzn,2,2,5,4,0.33,false,0.33,6
cpsat_config,II_A,multiplate_dzn_files/multiplate_t2_w2_s5_4.dzn,2,2,5,4,0.26,false,0.26,6
cpsat_config,II_B,multiplate_dzn_files/multiplate_t2_w2_s5_4.dzn,2,2,5,4,0.40,false,0.40,6
cpsat_config,III_A,multiplate_dzn_files/multiplate_t2_w2_s5_4.dzn,2,2,5,4,0.28,false,0.28,6
cpsat_config,III_B,multiplate_dzn_files/multiplate_t2_w2_s5_4.dzn,2,2,5,4,0.42,false,0.42,6
cpsat_config,I_A,multiplate_dzn_files/multiplate_t2_w2_s5_5.dzn,2,2,5,4,0.36,false,0.36,9
cpsat_config,I_B,multiplate_dzn_files/multiplate_t2_w2_s5_5.dzn,2,2,5,4,0.41,false,0.41,9
cpsat_config,II_A,multiplate_dzn_files/multiplate_t2_w2_s5_5.dzn,2,2,5,4,0.39,false,0.39,9
cpsat_config,II_B,multiplate_dzn_files/multiplate_t2_w2_s5_5.dzn,2,2,5,4,0.43,false,0.43,9
cpsat_config,III_A,multiplate_dzn_files/multiplate_t2_w2_s5_5.dzn,2,2,5,4,0.26,false,0.26,9
cpsat_config,III_B,multiplate_dzn_files/multiplate_t2_w2_s5_5.dzn,2,2,5,4,0.43,false,0.43,9
cpsat_config,I_A,multiplate_dzn_files/multiplate_t2_w2_s5_6.dzn,2,2,5,4,0.31,false,0.31,6
cpsat_config,I_B,multiplate_dzn_files/multiplate_t2_w2_s5_6.dzn,2,2,5,4,0.37,false,0.37,6
cpsat_config,II_A,multiplate_dzn_files/multiplate_t2_w2_s5_6.dzn,2,2,5,4,0.40,false,0.40,6
cpsat_config,II_B,multiplate_dzn_files/multiplate_t2_w2_s5_6.dzn,2,2,5,4,0.42,false,0.42,6
cpsat_config,III_A,multiplate_dzn_files/multiplate_t2_w2_s5_6.dzn,2,2,5,4,0.32,false,0.32,6
cpsat_config,III_B,multiplate_dzn_files/multiplate_t2_w2_s5_6.dzn,2,2,5,4,0.40,false,0.40,6
cpsat_config,I_A,multiplate_dzn_files/multiplate_t2_w2_s5_7.dzn,2,2,5,4,0.29,false,0.29,5
cpsat_config,I_B,multiplate_dzn_files/multiplate_t2_w2_s5_7.dzn,2,2,5,4,0.45,false,0.45,5
cpsat_config,II_A,multiplate_dzn_files/multiplate_t2_w2_s5_7.dzn,2,2,5,4,0.27,false,0.27,5
cpsat_config,II_B,multiplate_dzn_files/multiplate_t2_w2_s5_7.dzn,2,2,5,4,0.39,false,0.39,5
cpsat_config,III_A,multiplate_dzn_files/multiplate_t2_w2_s5_7.dzn,2,2,5,4,0.27,false,0.27,5
cpsat_config,III_B,multiplate_dzn_files/multiplate_t2_w2_s5_7.dzn,2,2,5,4,0.44,false,0.44,5
cpsat_config,I_A,multiplate_dzn_files/multiplate_t2_w2_s5_8.dzn,2,2,5,4,0.27,false,0.27,5
cpsat_config,I_B,multiplate_dzn_files/multiplate_t2_w2_s5_8.dzn,2,2,5,4,0.44,false,0.44,5
cpsat_config,II_A,multiplate_dzn_files/multiplate_t2_w2_s5_8.dzn,2,2,5,4,0.27,false,0.27,5
cpsat_config,II_B,multiplate_dzn_files/multiplate_t2_w2_s5_8.dzn,2,2,5,4,0.43,false,0.43,5
cpsat_config,III_A,multiplate_dzn_files/multiplate_t2_w2_s5_8.dzn,2,2,5,4,0.29,false,0.29,5
cpsat_config,III_B,multiplate_dzn_files/multiplate_t2_w2_s5_8.dzn,2,2,5,4,0.43,false,0.43,5
cpsat_config,I_A,multiplate_dzn_files/multiplate_t2_w2_s5_9.dzn,2,2,5,4,0.27,false,0.27,5
cpsat_config,I_B,multiplate_dzn_files/multiplate_t2_w2_s5_9.dzn,2,2,5,4,0.42,false,0.42,5
cpsat_config,II_A,multiplate_dzn_files/multiplate_t2_w2_s5_9.dzn,2,2,5,4,0.39,false,0.39,5
cpsat_config,II_B,multiplate_dzn_files/multiplate_t2_w2_s5_9.dzn,2,2,5,4,0.41,false,0.41,5
cpsat_config,III_A,multiplate_dzn_files/multiplate_t2_w2_s5_9.dzn,2,2,5,4,0.39,false,0.39,5
cpsat_config,III_B,multiplate_dzn_files/multiplate_t2_w2_s5_9.dzn,2,2,5,4,0.35,false,0.35,5
cpsat_config,I_A,multiplate_dzn_files/multiplate_t2_w2_s10_0.dzn,2,2,10,4,0.37,false,0.37,11
cpsat_config,I_B,multiplate_dzn_files/multiplate_t2_w2_s10_0.dzn,2,2,10,4,0.43,false,0.43,11
cpsat_config,II_A,multiplate_dzn_files/multiplate_t2_w2_s10_0.dzn,2,2,10,4,0.26,false,0.26,11
cpsat_config,II_B,multiplate_dzn_files/multiplate_t2_w2_s10_0.dzn,2,2,10,4,0.39,false,0.39,11
cpsat_config,III_A,multiplate_dzn_files/multiplate_t2_w2_s10_0.dzn,2,2,10,4,0.26,false,0.26,11
cpsat_config,III_B,multiplate_dzn_files/multiplate_t2_w2_s10_0.dzn,2,2,10,4,0.41,false,0.41,11
cpsat_config,I_A,multiplate_dzn_files/multiplate_t2_w2_s10_1.dzn,2,2,10,4,0.39,false,0.39,15
cpsat_config,I_B,multiplate_dzn_files/multiplate_t2_w2_s10_1.dzn,2,2,10,4,0.42,false,0.42,15
cpsat_config,II_A,multiplate_dzn_files/multiplate_t2_w2_s10_1.dzn,2,2,10,4,0.25,false,0.25,15
cpsat_config,II_B,multiplate_dzn_files/multiplate_t2_w2_s10_1.dzn,2,2,10,4,0.40,false,0.40,15
cpsat_config,III_A,multiplate_dzn_files/multiplate_t2_w2_s10_1.dzn,2,2,10,4,0.26,false,0.26,15
cpsat_config,III_B,multiplate_dzn_files/multiplate_t2_w2_s10_1.dzn,2,2,10,4,0.40,false,0.40,15
cpsat_config,I_A,multiplate_dzn_files/multiplate_t2_w2_s10_2.dzn,2,2,10,4,0.26,false,0.26,13
cpsat_config,I_B,multiplate_dzn_files/multiplate_t2_w2_s10_2.dzn,2,2,10,4,0.42,false,0.42,13
cpsat_config,II_A,multiplate_dzn_files/multiplate_t2_w2_s10_2.dzn,2,2,10,4,0.35,false,0.35,13
cpsat_config,II_B,multiplate_dzn_files/multiplate_t2_w2_s10_2.dzn,2,2,10,4,0.40,false,0.40,13
cpsat_config,III_A,multiplate_dzn_files/multiplate_t2_w2_s10_2.dzn,2,2,10,4,0.26,false,0.26,13
cpsat_config,III_B,multiplate_dzn_files/multiplate_t2_w2_s10_2.dzn,2,2,10,4,0.36,false,0.36,13
cpsat_config,I_A,multiplate_dzn_files/multiplate_t2_w2_s10_3.dzn,2,2,10,4,0.34,false,0.34,11
cpsat_config,I_B,multiplate_dzn_files/multiplate_t2_w2_s10_3.dzn,2,2,10,4,0.40,false,0.40,11
cpsat_config,II_A,multiplate_dzn_files/multiplate_t2_w2_s10_3.dzn,2,2,10,4,0.29,false,0.29,11
cpsat_config,II_B,multiplate_dzn_files/multiplate_t2_w2_s10_3.dzn,2,2,10,4,0.41,false,0.41,11
cpsat_config,III_A,multiplate_dzn_files/multiplate_t2_w2_s10_3.dzn,2,2,10,4,0.26,false,0.26,11
cpsat_config,III_B,multiplate_dzn_files/multiplate_t2_w2_s10_3.dzn,2,2,10,4,0.40,false,0.40,11
cpsat_config,I_A,multiplate_dzn_files/multiplate_t2_w2_s10_4.dzn,2,2,10,4,0.26,false,0.26,16
cpsat_config,I_B,multiplate_dzn_files/multiplate_t2_w2_s10_4.dzn,2,2,10,4,0.39,false,0.39,16
cpsat_config,II_A,multiplate_dzn_files/multiplate_t2_w2_s10_4.dzn,2,2,10,4,0.27,false,0.27,16
cpsat_config,II_B,multiplate_dzn_files/multiplate_t2_w2_s10_4.dzn,2,2,10,4,0.42,false,0.42,16
cpsat_config,III_A,multiplate_dzn_files/multiplate_t2_w2_s10_4.dzn,2,2,10,4,0.26,false,0.26,16
cpsat_config,III_B,multiplate_dzn_files/multiplate_t2_w2_s10_4.dzn,2,2,10,4,0.40,false,0.40,16
cpsat_config,I_A,multiplate_dzn_files/multiplate_t2_w2_s10_5.dzn,2,2,10,4,0.26,false,0.26,12
cpsat_config,I_B,multiplate_dzn_files/multiplate_t2_w2_s10_5.dzn,2,2,10,4,0.36,false,0.36,12
cpsat_config,II_A,multiplate_dzn_files/multiplate_t2_w2_s10_5.dzn,2,2,10,4,0.25,false,0.25,12
cpsat_config,II_B,multiplate_dzn_files/multiplate_t2_w2_s10_5.dzn,2,2,10,4,0.36,false,0.36,12
cpsat_config,III_A,multiplate_dzn_files/multiplate_t2_w2_s10_5.dzn,2,2,10,4,0.35,false,0.35,12
cpsat_config,III_B,multiplate_dzn_files/multiplate_t2_w2_s10_5.dzn,2,2,10,4,0.39,false,0.39,12
cpsat_config,I_A,multiplate_dzn_files/multiplate_t2_w2_s10_6.dzn,2,2,10,4,0.32,false,0.32,10
cpsat_config,I_B,multiplate_dzn_files/multiplate_t2_w2_s10_6.dzn,2,2,10,4,0.45,false,0.45,10
cpsat_config,II_A,multiplate_dzn_files/multiplate_t2_w2_s10_6.dzn,2,2,10,4,0.25,false,0.25,10
cpsat_config,II_B,multiplate_dzn_files/multiplate_t2_w2_s10_6.dzn,2,2,10,4,0.36,false,0.36,10
cpsat_config,III_A,multiplate_dzn_files/multiplate_t2_w2_s10_6.dzn,2,2,10,4,0.28,false,0.28,10
cpsat_config,III_B,multiplate_dzn_files/multiplate_t2_w2_s10_6.dzn,2,2,10,4,0.43,false,0.43,10
cpsat_config,I_A,multiplate_dzn_files/multiplate_t2_w2_s10_7.dzn,2,2,10,4,0.26,false,0.26,11
cpsat_config,I_B,multiplate_dzn_files/multiplate_t2_w2_s10_7.dzn,2,2,10,4,0.35,false,0.35,11
cpsat_config,II_A,multiplate_dzn_files/multiplate_t2_w2_s10_7.dzn,2,2,10,4,0.28,false,0.28,11
cpsat_config,II_B,multiplate_dzn_files/multiplate_t2_w2_s10_7.dzn,2,2,10,4,0.39,false,0.39,11
cpsat_config,III_A,multiplate_dzn_files/multiplate_t2_w2_s10_7.dzn,2,2,10,4,0.37,false,0.37,11
cpsat_config,III_B,multiplate_dzn_files/multiplate_t2_w2_s10_7.dzn,2,2,10,4,0.41,false,0.41,11
cpsat_config,I_A,multiplate_dzn_files/multiplate_t2_w2_s10_8.dzn,2,2,10,4,0.35,false,0.35,16
cpsat_config,I_B,multiplate_dzn_files/multiplate_t2_w2_s10_8.dzn,2,2,10,4,0.42,false,0.42,16
cpsat_config,II_A,multiplate_dzn_files/multiplate_t2_w2_s10_8.dzn,2,2,10,4,0.29,false,0.29,16
cpsat_config,II_B,multiplate_dzn_files/multiplate_t2_w2_s10_8.dzn,2,2,10,4,0.42,false,0.42,16
cpsat_config,III_A,multiplate_dzn_files/multiplate_t2_w2_s10_8.dzn,2,2,10,4,0.31,false,0.31,16
cpsat_config,III_B,multiplate_dzn_files/multiplate_t2_w2_s10_8.dzn,2,2,10,4,0.38,false,0.38,16
cpsat_config,I_A,multiplate_dzn_files/multiplate_t2_w2_s10_9.dzn,2,2,10,4,0.30,false,0.30,16
cpsat_config,I_B,multiplate_dzn_files/multiplate_t2_w2_s10_9.dzn,2,2,10,4,0.39,false,0.39,16
cpsat_config,II_A,multiplate_dzn_files/multiplate_t2_w2_s10_9.dzn,2,2,10,4,0.32,false,0.32,16
cpsat_config,II_B,multiplate_dzn_files/multiplate_t2_w2_s10_9.dzn,2,2,10,4,0.45,false,0.45,16
cpsat_config,III_A,multiplate_dzn_files/multiplate_t2_w2_s10_9.dzn,2,2,10,4,0.25,false,0.25,16
cpsat_config,III_B,multiplate_dzn_files/multiplate_t2_w2_s10_9.dzn,2,2,10,4,0.38,false,0.38,16
cpsat_config,I_A,multiplate_dzn_files/multiplate_t2_w4_s2_0.dzn,2,4,2,8,0.25,false,0.25,2
cpsat_config,I_B,multiplate_dzn_files/multiplate_t2_w4_s2_0.dzn,2,4,2,8,0.31,false,0.31,2
cpsat_config,II_A,multiplate_dzn_files/multiplate_t2_w4_s2_0.dzn,2,4,2,8,0.33,false,0.33,2
cpsat_config,II_B,multiplate_dzn_files/multiplate_t2_w4_s2_0.dzn,2,4,2,8,0.31,false,0.31,2
cpsat_config,III_A,multiplate_dzn_files/multiplate_t2_w4_s2_0.dzn,2,4,2,8,0.26,false,0.26,2
cpsat_config,III_B,multiplate_dzn_files/multiplate_t2_w4_s2_0.dzn,2,4,2,8,0.27,false,0.27,2
cpsat_config,I_A,multiplate_dzn_files/multiplate_t2_w4_s2_1.dzn,2,4,2,8,0.25,false,0.25,2
cpsat_config,I_B,multiplate_dzn_files/multiplate_t2_w4_s2_1.dzn,2,4,2,8,0.29,false,0.29,2
cpsat_config,II_A,multiplate_dzn_files/multiplate_t2_w4_s2_1.dzn,2,4,2,8,0.25,false,0.25,2
cpsat_config,II_B,multiplate_dzn_files/multiplate_t2_w4_s2_1.dzn,2,4,2,8,0.29,false,0.29,2
cpsat_config,III_A,multiplate_dzn_files/multiplate_t2_w4_s2_1.dzn,2,4,2,8,0.25,false,0.25,2
cpsat_config,III_B,multiplate_dzn_files/multiplate_t2_w4_s2_1.dzn,2,4,2,8,0.28,false,0.28,2
cpsat_config,I_A,multiplate_dzn_files/multiplate_t2_w4_s2_2.dzn,2,4,2,8,0.26,false,0.26,2
cpsat_config,I_B,multiplate_dzn_files/multiplate_t2_w4_s2_2.dzn,2,4,2,8,0.28,false,0.28,2
cpsat_config,II_A,multiplate_dzn_files/multiplate_t2_w4_s2_2.dzn,2,4,2,8,0.24,false,0.24,2
cpsat_config,II_B,multiplate_dzn_files/multiplate_t2_w4_s2_2.dzn,2,4,2,8,0.34,false,0.34,2
cpsat_config,III_A,multiplate_dzn_files/multiplate_t2_w4_s2_2.dzn,2,4,2,8,0.38,false,0.38,2
cpsat_config,III_B,multiplate_dzn_files/multiplate_t2_w4_s2_2.dzn,2,4,2,8,0.43,false,0.43,2
cpsat_config,I_A,multiplate_dzn_files/multiplate_t2_w4_s2_3.dzn,2,4,2,8,0.38,false,0.38,3
cpsat_config,I_B,multiplate_dzn_files/multiplate_t2_w4_s2_3.dzn,2,4,2,8,0.41,false,0.41,3
cpsat_config,II_A,multiplate_dzn_files/multiplate_t2_w4_s2_3.dzn,2,4,2,8,0.42,false,0.42,3
cpsat_config,II_B,multiplate_dzn_files/multiplate_t2_w4_s2_3.dzn,2,4,2,8,0.42,false,0.42,3
cpsat_config,III_A,multiplate_dzn_files/multiplate_t2_w4_s2_3.dzn,2,4,2,8,0.31,false,0.31,3
cpsat_config,III_B,multiplate_dzn_files/multiplate_t2_w4_s2_3.dzn,2,4,2,8,0.41,false,0.41,3
cpsat_config,I_A,multiplate_dzn_files/multiplate_t2_w4_s2_4.dzn,2,4,2,8,0.39,false,0.39,2
cpsat_config,I_B,multiplate_dzn_files/multiplate_t2_w4_s2_4.dzn,2,4,2,8,0.42,false,0.42,2
cpsat_config,II_A,multiplate_dzn_files/multiplate_t2_w4_s2_4.dzn,2,4,2,8,0.41,false,0.41,2
cpsat_config,II_B,multiplate_dzn_files/multiplate_t2_w4_s2_4.dzn,2,4,2,8,0.43,false,0.43,2
cpsat_config,III_A,multiplate_dzn_files/multiplate_t2_w4_s2_4.dzn,2,4,2,8,0.36,false,0.36,2
cpsat_config,III_B,multiplate_dzn_files/multiplate_t2_w4_s2_4.dzn,2,4,2,8,0.41,false,0.41,2
cpsat_config,I_A,multiplate_dzn_files/multiplate_t2_w4_s2_5.dzn,2,4,2,8,0.39,false,0.39,3
cpsat_config,I_B,multiplate_dzn_files/multiplate_t2_w4_s2_5.dzn,2,4,2,8,0.41,false,0.41,3
cpsat_config,II_A,multiplate_dzn_files/multiplate_t2_w4_s2_5.dzn,2,4,2,8,0.35,false,0.35,3
cpsat_config,II_B,multiplate_dzn_files/multiplate_t2_w4_s2_5.dzn,2,4,2,8,0.44,false,0.44,3
cpsat_config,III_A,multiplate_dzn_files/multiplate_t2_w4_s2_5.dzn,2,4,2,8,0.41,false,0.41,3
cpsat_config,III_B,multiplate_dzn_files/multiplate_t2_w4_s2_5.dzn,2,4,2,8,0.41,false,0.41,3
cpsat_config,I_A,multiplate_dzn_files/multiplate_t2_w4_s2_6.dzn,2,4,2,8,0.40,false,0.40,3
cpsat_config,I_B,multiplate_dzn_files/multiplate_t2_w4_s2_6.dzn,2,4,2,8,0.42,false,0.42,3
cpsat_config,II_A,multiplate_dzn_files/multiplate_t2_w4_s2_6.dzn,2,4,2,8,0.39,false,0.39,3
cpsat_config,II_B,multiplate_dzn_files/multiplate_t2_w4_s2_6.dzn,2,4,2,8,0.40,false,0.40,3
cpsat_config,III_A,multiplate_dzn_files/multiplate_t2_w4_s2_6.dzn,2,4,2,8,0.39,false,0.39,3
cpsat_config,III_B,multiplate_dzn_files/multiplate_t2_w4_s2_6.dzn,2,4,2,8,0.40,false,0.40,3
cpsat_config,I_A,multiplate_dzn_files/multiplate_t2_w4_s2_7.dzn,2,4,2,8,0.42,false,0.42,3
